"ID","logFC","AveExpr","P.Value","adj.P.Val"
"KCNN3",0.624335192712664,8.99103036826976,0.00372322057772789,0.0352217822934886
"SNORD41",1.44791622439634,14.1303780012956,0.00378403696026684,0.0356401333469427
"SNORA68",0.721297118131602,12.2355809087737,0.00382147607140569,0.0359051284931769
"KCNC2",-0.732899077099624,10.686433291574,0.00383044918741136,0.0359675450766844
"CLDN10",0.771157418666784,9.0877711071128,0.00400487587954312,0.0369314629345921
"NLK",-0.630212285593986,12.1423764406281,0.00406877933261572,0.03719065113136
"FRMPD2B",-0.649603552810744,7.26500820370903,0.00410938359242785,0.0374477889706663
"SMYD2",-0.646210731467328,8.92230728615026,0.00416329467173065,0.0378274160373785
"GABRB2",-0.769631894257572,10.9196912055308,0.00442575042801188,0.0394480963409216
"FREM3",-0.688149173849624,6.42438867114772,0.00444314733176038,0.039532487239415
"GPCPD1",-0.599259725813072,8.61840854722069,0.00454748391331452,0.0400682129964819
"ZBBX",-0.641528057486093,8.35960608970496,0.00456052633072357,0.0401144415768546
"HMGCR",-0.596550989807627,10.6551680205013,0.00464517880374601,0.0404442330476183
"SCARNA22",0.792203229778269,7.5688700385836,0.00477152791001693,0.0412188451857478
"MCHR2",-0.656276006099825,7.99195762192741,0.00522448768329064,0.0433138648587313
"LOC105370687",-0.668864506056948,7.20743072384731,0.00549090561274461,0.0444950708367131
"SLC6A1",-0.642401224962335,10.2522770727414,0.00551563344345198,0.0445784468411352
"FKBP5",0.874520530440446,8.91221783286711,0.00554993144915549,0.0447151836015727
"PWAR6",-0.730489020446802,14.4299371937584,0.00576478513746022,0.0457167163597121
"KIT",-0.860475495714601,7.61644483059193,0.00580396727804018,0.0458764524007072
"ATRNL1",-0.746261250025514,15.3859587470601,0.00582757262955731,0.0459449635763413
"SCARNA1",0.664786918180647,6.34879053477731,0.00600189951081533,0.046844646185315
"OCLNP1",1.325287755723,8.32252424882962,0.00641028235584861,0.0488744074358048
"PTPN13",0.618750226499587,9.94959627726648,0.00644692847819841,0.0490011004027321
"SNORA74B",0.965872590657912,11.1988415568677,0.0065339453606177,0.0494191643958136
